,a0,a1,a2,I,b1
608,-0.0001437376090689367,-0.15602941409700372,0.21248503498092422,0.9989195969882433,0.47623559459297177
609,-0.00011482350402175853,-0.1563849093835509,0.21262804275345162,0.9989323170725845,0.47655354084070295
610,-0.00011505006969348871,-0.15639053000011696,0.21263013692849567,0.9989322968745512,0.47655905514130625
611,-0.00010962539783591846,-0.15654842108672887,0.2126843892050125,0.9989239918976793,0.4767162199490947
612,-0.00011834790600497055,-0.15672034247578237,0.2127430684538692,0.9989144168042269,0.47689927299624413
613,-0.00010746372624608361,-0.15681870139638582,0.21276326117051808,0.9989246049339024,0.47701112614115215
614,-9.157957195313906e-05,-0.15700139773899105,0.2128363425608278,0.998919085913554,0.47720701469626126
615,-0.00011978279282425728,-0.15740395386368608,0.21294507922305872,0.998912349253927,0.47761806340292917
616,-0.00010510786472781436,-0.15739007955530135,0.21294052956513085,0.9989186528534267,0.4776090296642208
617,-7.458213550380987e-05,-0.1573901399146963,0.21295044019740803,0.9988989275668411,0.4776196669833418
618,-7.631259477262569e-05,-0.15740086589035457,0.21295324092393064,0.9989014027400818,0.47763186913691075
619,-6.93301767491366e-05,-0.15737069488088798,0.21293862405027922,0.9988913432383244,0.47758997469477615
620,-5.166916874914706e-05,-0.15744243576440828,0.21293175163608455,0.9988655628131812,0.4776317250422376
621,-5.942626036785379e-05,-0.15736911543888663,0.2129226071538163,0.9988650789168119,0.47756971609131865
622,-3.843668023221026e-06,-0.1580657219997799,0.2130565320772718,0.9989725096602542,0.4782808055444257
623,1.0307318617650568e-05,-0.15815851743883316,0.21308391503685295,0.9989832396587022,0.4783995496785814
624,4.139242205509881e-06,-0.15813840492672993,0.21306811670765718,0.9989762412070132,0.4783743069358806
625,-2.632283399946356e-06,-0.15824697151813108,0.21309641930435913,0.9989782578989006,0.4784750768229937
626,-1.9247208589361142e-07,-0.1582464605843251,0.21309993135018063,0.9989764898931509,0.4784736155447077
627,1.484792057708627e-06,-0.15821276890826266,0.21308880442574415,0.9989766191263989,0.47843874565074784
628,1.8837558915175158e-05,-0.15834897723104566,0.2131245182238095,0.9989727727130936,0.47857575014779596
629,3.644616652897758e-05,-0.15833676843782415,0.2131179757397859,0.999001197976734,0.47856294016474
630,3.454043747760787e-05,-0.15833711921071367,0.213118198193888,0.9990016324992754,0.4785602705567095
631,4.1526319594054185e-05,-0.1583820099961679,0.2131430059788497,0.9990012801384854,0.47860347624702093
632,4.2636237708558115e-05,-0.15835726043308007,0.21313492053922303,0.9990009866523323,0.4785786679959168
633,4.0442017934676425e-05,-0.15833544598756644,0.2131274757520976,0.9990000696105094,0.4785573675516608
634,3.162470651658724e-05,-0.15839552619449812,0.2131495145513271,0.998999503222982,0.47861364924273503
635,1.378402555605609e-05,-0.15822420643796523,0.21308587454970987,0.999012104471838,0.4784427676923982
636,1.0324752170834018e-05,-0.15824958517327298,0.21309424405851224,0.9990105234141733,0.47847030036901483
637,3.814632887151523e-05,-0.15829740374551668,0.21309526762566888,0.9990233674858798,0.4785324246474827
638,1.64020852106466e-05,-0.15823564410572835,0.21306799814399102,0.9990018314789672,0.47845893411027346
639,2.199129587298368e-05,-0.15823257389060888,0.21307007939675596,0.999000832104944,0.47846137637930797
640,2.9062738583736767e-05,-0.15821076607669807,0.21307055496122024,0.9989911198877739,0.47843715123664105
641,2.8738894261024865e-05,-0.15821527121256646,0.21307205588496492,0.9989910478925345,0.4784420941799844
642,5.313652323761669e-05,-0.15827763557045127,0.21306381032489416,0.9990055872707871,0.4785115696937919
643,5.6044526228332604e-05,-0.15830670296332766,0.2130733440147104,0.9990061233527849,0.47854230812289855
644,3.9500966562088516e-05,-0.15836116937903214,0.21308393450541815,0.9990003621893015,0.4785930829525681
645,3.974611993796376e-05,-0.15836094443092194,0.21308394091325222,0.9990004163289902,0.4785929526892483
646,2.0651986100654873e-05,-0.15841010283619716,0.21309205011656598,0.9989855583784365,0.4786361689563232
647,1.8459368065137153e-05,-0.15841012821487052,0.2130911532194339,0.9989867456809681,0.478634565722947
648,3.973234099454856e-05,-0.15837595455447934,0.21309698902640226,0.9989645091766459,0.4785861020965627
649,5.084423282149031e-05,-0.15821772728399577,0.2130400402061737,0.9989565332921587,0.47841508339826655
