,a0,a1,a2,a3,I,b1,b2,b3
399,-9.151429247995779e-05,0.08078598596601125,-0.18049416823596243,0.22026315211230546,0.9992052579242522,0.4992169410670015,0.2500838566438426,0.2501866636401784
400,-6.661887159023494e-05,0.08059907748952996,-0.18054618001129244,0.22034378470980442,0.9992349063431089,0.49947251919687774,0.2502398643687944,0.2501650964000382
401,-5.054964152035463e-05,0.08070043684464231,-0.1806374292511064,0.2203155710988763,0.9992149901976044,0.49938700970240435,0.25031619502425584,0.25023488551805806
402,-2.924221218084805e-05,0.08080483476807782,-0.1806075064818249,0.2202343774379696,0.9991798673992249,0.49925146691618233,0.2502506119788725,0.2503434917283396
403,-5.2632212666756106e-05,0.08077717496610426,-0.18058647315555265,0.22016596378440478,0.9991705469774512,0.4993143874185212,0.25027441481383905,0.2503820884259941
404,-7.10195157772528e-05,0.08072144441681281,-0.1806727434573409,0.22018723484120137,0.9991369417633831,0.4993576960829761,0.25042345766875007,0.2504396535692728
405,-8.437837562859374e-05,0.08084859301208724,-0.1807513265790654,0.22015258345662087,0.9990974801442246,0.4992004131564447,0.2504202935484361,0.2505283670600179
406,-4.146501422618715e-05,0.08053859308440833,-0.18088110750358896,0.2202897105738424,0.9990939736301453,0.4996381231944923,0.2508197029125476,0.2505386368617538
407,-2.2677069904684932e-05,0.08069470070933582,-0.18099942888592843,0.22025145420364117,0.9990614477878911,0.4994761153434395,0.2509025892417981,0.2506692923199989
408,-5.617920236651586e-05,0.08038647643182822,-0.181046775174908,0.2203553519888995,0.9991103336085116,0.49984889317222303,0.251133531388643,0.2505374305535652
409,-3.6000772133761016e-05,0.080398334187727,-0.18096300639483145,0.220413921836647,0.9990811430372032,0.4998035474597819,0.2510067451231682,0.2504229957692524
